model_key,threads,layers,units,batch,lr,momentum,decay,step,epochs,train_time_s,best_val_pct,test_acc_pct,model_path,log_path
m156_L1_U256_B128_lr0.025_m0.9_d0.99_s4_T8,8,1,"256",128,0.025,0.9,0.99,4,60,38.8,95.80,94.70,runs/grid_20250929-142217/models/m156_L1_U256_B128_lr0.025_m0.9_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m156_L1_U256_B128_lr0.025_m0.9_d0.99_s4_T8.train.log
m157_L1_U256_B128_lr0.025_m0.92_d0.9_s4_T8,8,1,"256",128,0.025,0.92,0.9,4,60,43.3,95.80,94.85,runs/grid_20250929-142217/models/m157_L1_U256_B128_lr0.025_m0.92_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m157_L1_U256_B128_lr0.025_m0.92_d0.9_s4_T8.train.log
m158_L1_U256_B128_lr0.025_m0.92_d0.95_s4_T8,8,1,"256",128,0.025,0.92,0.95,4,60,32.4,95.90,94.76,runs/grid_20250929-142217/models/m158_L1_U256_B128_lr0.025_m0.92_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m158_L1_U256_B128_lr0.025_m0.92_d0.95_s4_T8.train.log
m159_L1_U256_B128_lr0.025_m0.92_d0.99_s4_T8,8,1,"256",128,0.025,0.92,0.99,4,60,29.4,95.80,94.72,runs/grid_20250929-142217/models/m159_L1_U256_B128_lr0.025_m0.92_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m159_L1_U256_B128_lr0.025_m0.92_d0.99_s4_T8.train.log
m160_L1_U256_B128_lr0.025_m0.94_d0.9_s4_T8,8,1,"256",128,0.025,0.94,0.9,4,60,31.7,95.80,94.89,runs/grid_20250929-142217/models/m160_L1_U256_B128_lr0.025_m0.94_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m160_L1_U256_B128_lr0.025_m0.94_d0.9_s4_T8.train.log
m161_L1_U256_B128_lr0.025_m0.94_d0.95_s4_T8,8,1,"256",128,0.025,0.94,0.95,4,60,38.1,95.90,95.12,runs/grid_20250929-142217/models/m161_L1_U256_B128_lr0.025_m0.94_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m161_L1_U256_B128_lr0.025_m0.94_d0.95_s4_T8.train.log
m162_L1_U256_B128_lr0.025_m0.94_d0.99_s4_T8,8,1,"256",128,0.025,0.94,0.99,4,60,27.9,95.90,94.90,runs/grid_20250929-142217/models/m162_L1_U256_B128_lr0.025_m0.94_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m162_L1_U256_B128_lr0.025_m0.94_d0.99_s4_T8.train.log
m163_L1_U256_B128_lr0.025_m0.96_d0.9_s4_T8,8,1,"256",128,0.025,0.96,0.9,4,60,31.7,96.20,95.22,runs/grid_20250929-142217/models/m163_L1_U256_B128_lr0.025_m0.96_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m163_L1_U256_B128_lr0.025_m0.96_d0.9_s4_T8.train.log
m164_L1_U256_B128_lr0.025_m0.96_d0.95_s4_T8,8,1,"256",128,0.025,0.96,0.95,4,60,32.5,96.10,95.24,runs/grid_20250929-142217/models/m164_L1_U256_B128_lr0.025_m0.96_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m164_L1_U256_B128_lr0.025_m0.96_d0.95_s4_T8.train.log
m165_L1_U256_B128_lr0.025_m0.96_d0.99_s4_T8,8,1,"256",128,0.025,0.96,0.99,4,60,24.9,96.10,95.11,runs/grid_20250929-142217/models/m165_L1_U256_B128_lr0.025_m0.96_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m165_L1_U256_B128_lr0.025_m0.96_d0.99_s4_T8.train.log
m166_L1_U256_B128_lr0.05_m0.0_d0.9_s4_T8,8,1,"256",128,0.05,0.0,0.9,4,60,41.1,93.40,92.43,runs/grid_20250929-142217/models/m166_L1_U256_B128_lr0.05_m0.0_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m166_L1_U256_B128_lr0.05_m0.0_d0.9_s4_T8.train.log
m167_L1_U256_B128_lr0.05_m0.0_d0.95_s4_T8,8,1,"256",128,0.05,0.0,0.95,4,60,40.6,93.80,92.55,runs/grid_20250929-142217/models/m167_L1_U256_B128_lr0.05_m0.0_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m167_L1_U256_B128_lr0.05_m0.0_d0.95_s4_T8.train.log
m168_L1_U256_B128_lr0.05_m0.0_d0.99_s4_T8,8,1,"256",128,0.05,0.0,0.99,4,60,41.6,94.00,92.98,runs/grid_20250929-142217/models/m168_L1_U256_B128_lr0.05_m0.0_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m168_L1_U256_B128_lr0.05_m0.0_d0.99_s4_T8.train.log
m169_L1_U256_B128_lr0.05_m0.9_d0.9_s4_T8,8,1,"256",128,0.05,0.9,0.9,4,60,35.1,96.00,95.14,runs/grid_20250929-142217/models/m169_L1_U256_B128_lr0.05_m0.9_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m169_L1_U256_B128_lr0.05_m0.9_d0.9_s4_T8.train.log
m170_L1_U256_B128_lr0.05_m0.9_d0.95_s4_T8,8,1,"256",128,0.05,0.9,0.95,4,60,27.0,96.10,95.09,runs/grid_20250929-142217/models/m170_L1_U256_B128_lr0.05_m0.9_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m170_L1_U256_B128_lr0.05_m0.9_d0.95_s4_T8.train.log
m171_L1_U256_B128_lr0.05_m0.9_d0.99_s4_T8,8,1,"256",128,0.05,0.9,0.99,4,60,32.8,96.20,95.12,runs/grid_20250929-142217/models/m171_L1_U256_B128_lr0.05_m0.9_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m171_L1_U256_B128_lr0.05_m0.9_d0.99_s4_T8.train.log
m172_L1_U256_B128_lr0.05_m0.92_d0.9_s4_T8,8,1,"256",128,0.05,0.92,0.9,4,60,28.9,95.90,95.17,runs/grid_20250929-142217/models/m172_L1_U256_B128_lr0.05_m0.92_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m172_L1_U256_B128_lr0.05_m0.92_d0.9_s4_T8.train.log
m173_L1_U256_B128_lr0.05_m0.92_d0.95_s4_T8,8,1,"256",128,0.05,0.92,0.95,4,60,19.8,95.90,94.95,runs/grid_20250929-142217/models/m173_L1_U256_B128_lr0.05_m0.92_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m173_L1_U256_B128_lr0.05_m0.92_d0.95_s4_T8.train.log
m174_L1_U256_B128_lr0.05_m0.92_d0.99_s4_T8,8,1,"256",128,0.05,0.92,0.99,4,60,32.7,96.00,95.35,runs/grid_20250929-142217/models/m174_L1_U256_B128_lr0.05_m0.92_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m174_L1_U256_B128_lr0.05_m0.92_d0.99_s4_T8.train.log
m175_L1_U256_B128_lr0.05_m0.94_d0.9_s4_T8,8,1,"256",128,0.05,0.94,0.9,4,60,20.5,96.10,95.12,runs/grid_20250929-142217/models/m175_L1_U256_B128_lr0.05_m0.94_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m175_L1_U256_B128_lr0.05_m0.94_d0.9_s4_T8.train.log
m176_L1_U256_B128_lr0.05_m0.94_d0.95_s4_T8,8,1,"256",128,0.05,0.94,0.95,4,60,20.5,96.00,95.19,runs/grid_20250929-142217/models/m176_L1_U256_B128_lr0.05_m0.94_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m176_L1_U256_B128_lr0.05_m0.94_d0.95_s4_T8.train.log
m177_L1_U256_B128_lr0.05_m0.94_d0.99_s4_T8,8,1,"256",128,0.05,0.94,0.99,4,60,30.2,96.10,95.49,runs/grid_20250929-142217/models/m177_L1_U256_B128_lr0.05_m0.94_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m177_L1_U256_B128_lr0.05_m0.94_d0.99_s4_T8.train.log
m178_L1_U256_B128_lr0.05_m0.96_d0.9_s4_T8,8,1,"256",128,0.05,0.96,0.9,4,60,20.1,96.30,95.20,runs/grid_20250929-142217/models/m178_L1_U256_B128_lr0.05_m0.96_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m178_L1_U256_B128_lr0.05_m0.96_d0.9_s4_T8.train.log
m179_L1_U256_B128_lr0.05_m0.96_d0.95_s4_T8,8,1,"256",128,0.05,0.96,0.95,4,60,19.8,96.20,95.12,runs/grid_20250929-142217/models/m179_L1_U256_B128_lr0.05_m0.96_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m179_L1_U256_B128_lr0.05_m0.96_d0.95_s4_T8.train.log
m180_L1_U256_B128_lr0.05_m0.96_d0.99_s4_T8,8,1,"256",128,0.05,0.96,0.99,4,60,19.3,96.20,95.15,runs/grid_20250929-142217/models/m180_L1_U256_B128_lr0.05_m0.96_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m180_L1_U256_B128_lr0.05_m0.96_d0.99_s4_T8.train.log
m181_L1_U256_B128_lr0.075_m0.0_d0.9_s4_T8,8,1,"256",128,0.075,0.0,0.9,4,60,39.3,94.20,92.99,runs/grid_20250929-142217/models/m181_L1_U256_B128_lr0.075_m0.0_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m181_L1_U256_B128_lr0.075_m0.0_d0.9_s4_T8.train.log
m182_L1_U256_B128_lr0.075_m0.0_d0.95_s4_T8,8,1,"256",128,0.075,0.0,0.95,4,60,36.1,94.30,93.15,runs/grid_20250929-142217/models/m182_L1_U256_B128_lr0.075_m0.0_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m182_L1_U256_B128_lr0.075_m0.0_d0.95_s4_T8.train.log
m183_L1_U256_B128_lr0.075_m0.0_d0.99_s4_T8,8,1,"256",128,0.075,0.0,0.99,4,60,60.1,95.10,93.97,runs/grid_20250929-142217/models/m183_L1_U256_B128_lr0.075_m0.0_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m183_L1_U256_B128_lr0.075_m0.0_d0.99_s4_T8.train.log
m184_L1_U256_B128_lr0.075_m0.9_d0.9_s4_T8,8,1,"256",128,0.075,0.9,0.9,4,60,25.7,96.00,95.24,runs/grid_20250929-142217/models/m184_L1_U256_B128_lr0.075_m0.9_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m184_L1_U256_B128_lr0.075_m0.9_d0.9_s4_T8.train.log
m185_L1_U256_B128_lr0.075_m0.9_d0.95_s4_T8,8,1,"256",128,0.075,0.9,0.95,4,60,25.9,96.10,95.29,runs/grid_20250929-142217/models/m185_L1_U256_B128_lr0.075_m0.9_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m185_L1_U256_B128_lr0.075_m0.9_d0.95_s4_T8.train.log
m186_L1_U256_B128_lr0.075_m0.9_d0.99_s4_T8,8,1,"256",128,0.075,0.9,0.99,4,60,19.9,96.10,95.13,runs/grid_20250929-142217/models/m186_L1_U256_B128_lr0.075_m0.9_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m186_L1_U256_B128_lr0.075_m0.9_d0.99_s4_T8.train.log
m187_L1_U256_B128_lr0.075_m0.92_d0.9_s4_T8,8,1,"256",128,0.075,0.92,0.9,4,60,21.0,96.10,95.42,runs/grid_20250929-142217/models/m187_L1_U256_B128_lr0.075_m0.92_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m187_L1_U256_B128_lr0.075_m0.92_d0.9_s4_T8.train.log
m188_L1_U256_B128_lr0.075_m0.92_d0.95_s4_T8,8,1,"256",128,0.075,0.92,0.95,4,60,25.6,96.30,95.59,runs/grid_20250929-142217/models/m188_L1_U256_B128_lr0.075_m0.92_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m188_L1_U256_B128_lr0.075_m0.92_d0.95_s4_T8.train.log
m189_L1_U256_B128_lr0.075_m0.92_d0.99_s4_T8,8,1,"256",128,0.075,0.92,0.99,4,60,27.9,96.20,95.67,runs/grid_20250929-142217/models/m189_L1_U256_B128_lr0.075_m0.92_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m189_L1_U256_B128_lr0.075_m0.92_d0.99_s4_T8.train.log
m190_L1_U256_B128_lr0.075_m0.94_d0.9_s4_T8,8,1,"256",128,0.075,0.94,0.9,4,60,20.4,96.30,95.55,runs/grid_20250929-142217/models/m190_L1_U256_B128_lr0.075_m0.94_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m190_L1_U256_B128_lr0.075_m0.94_d0.9_s4_T8.train.log
m191_L1_U256_B128_lr0.075_m0.94_d0.95_s4_T8,8,1,"256",128,0.075,0.94,0.95,4,60,18.7,96.30,95.57,runs/grid_20250929-142217/models/m191_L1_U256_B128_lr0.075_m0.94_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m191_L1_U256_B128_lr0.075_m0.94_d0.95_s4_T8.train.log
m192_L1_U256_B128_lr0.075_m0.94_d0.99_s4_T8,8,1,"256",128,0.075,0.94,0.99,4,60,18.3,96.30,95.58,runs/grid_20250929-142217/models/m192_L1_U256_B128_lr0.075_m0.94_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m192_L1_U256_B128_lr0.075_m0.94_d0.99_s4_T8.train.log
m193_L1_U256_B128_lr0.075_m0.96_d0.9_s4_T8,8,1,"256",128,0.075,0.96,0.9,4,60,32.9,96.80,95.89,runs/grid_20250929-142217/models/m193_L1_U256_B128_lr0.075_m0.96_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m193_L1_U256_B128_lr0.075_m0.96_d0.9_s4_T8.train.log
m194_L1_U256_B128_lr0.075_m0.96_d0.95_s4_T8,8,1,"256",128,0.075,0.96,0.95,4,60,24.6,96.80,95.90,runs/grid_20250929-142217/models/m194_L1_U256_B128_lr0.075_m0.96_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m194_L1_U256_B128_lr0.075_m0.96_d0.95_s4_T8.train.log
m195_L1_U256_B128_lr0.075_m0.96_d0.99_s4_T8,8,1,"256",128,0.075,0.96,0.99,4,60,20.3,96.70,95.64,runs/grid_20250929-142217/models/m195_L1_U256_B128_lr0.075_m0.96_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m195_L1_U256_B128_lr0.075_m0.96_d0.99_s4_T8.train.log
m196_L1_U256_B128_lr0.1_m0.0_d0.9_s4_T8,8,1,"256",128,0.1,0.0,0.9,4,60,49.0,94.70,93.64,runs/grid_20250929-142217/models/m196_L1_U256_B128_lr0.1_m0.0_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m196_L1_U256_B128_lr0.1_m0.0_d0.9_s4_T8.train.log
m197_L1_U256_B128_lr0.1_m0.0_d0.95_s4_T8,8,1,"256",128,0.1,0.0,0.95,4,60,60.3,95.10,94.17,runs/grid_20250929-142217/models/m197_L1_U256_B128_lr0.1_m0.0_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m197_L1_U256_B128_lr0.1_m0.0_d0.95_s4_T8.train.log
m198_L1_U256_B128_lr0.1_m0.0_d0.99_s4_T8,8,1,"256",128,0.1,0.0,0.99,4,60,50.4,95.20,94.05,runs/grid_20250929-142217/models/m198_L1_U256_B128_lr0.1_m0.0_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m198_L1_U256_B128_lr0.1_m0.0_d0.99_s4_T8.train.log
m199_L1_U256_B128_lr0.1_m0.9_d0.9_s4_T8,8,1,"256",128,0.1,0.9,0.9,4,60,21.3,96.10,95.47,runs/grid_20250929-142217/models/m199_L1_U256_B128_lr0.1_m0.9_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m199_L1_U256_B128_lr0.1_m0.9_d0.9_s4_T8.train.log
m200_L1_U256_B128_lr0.1_m0.9_d0.95_s4_T8,8,1,"256",128,0.1,0.9,0.95,4,60,21.8,96.30,95.43,runs/grid_20250929-142217/models/m200_L1_U256_B128_lr0.1_m0.9_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m200_L1_U256_B128_lr0.1_m0.9_d0.95_s4_T8.train.log
m201_L1_U256_B128_lr0.1_m0.9_d0.99_s4_T8,8,1,"256",128,0.1,0.9,0.99,4,60,18.8,96.20,94.84,runs/grid_20250929-142217/models/m201_L1_U256_B128_lr0.1_m0.9_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m201_L1_U256_B128_lr0.1_m0.9_d0.99_s4_T8.train.log
m202_L1_U256_B128_lr0.1_m0.92_d0.9_s4_T8,8,1,"256",128,0.1,0.92,0.9,4,60,19.6,96.70,95.50,runs/grid_20250929-142217/models/m202_L1_U256_B128_lr0.1_m0.92_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m202_L1_U256_B128_lr0.1_m0.92_d0.9_s4_T8.train.log
m203_L1_U256_B128_lr0.1_m0.92_d0.95_s4_T8,8,1,"256",128,0.1,0.92,0.95,4,60,19.9,96.60,95.51,runs/grid_20250929-142217/models/m203_L1_U256_B128_lr0.1_m0.92_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m203_L1_U256_B128_lr0.1_m0.92_d0.95_s4_T8.train.log
m204_L1_U256_B128_lr0.1_m0.92_d0.99_s4_T8,8,1,"256",128,0.1,0.92,0.99,4,60,19.6,96.60,95.41,runs/grid_20250929-142217/models/m204_L1_U256_B128_lr0.1_m0.92_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m204_L1_U256_B128_lr0.1_m0.92_d0.99_s4_T8.train.log
m205_L1_U256_B128_lr0.1_m0.94_d0.9_s4_T8,8,1,"256",128,0.1,0.94,0.9,4,60,31.2,96.60,95.83,runs/grid_20250929-142217/models/m205_L1_U256_B128_lr0.1_m0.94_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m205_L1_U256_B128_lr0.1_m0.94_d0.9_s4_T8.train.log
m206_L1_U256_B128_lr0.1_m0.94_d0.95_s4_T8,8,1,"256",128,0.1,0.94,0.95,4,60,24.6,96.50,95.77,runs/grid_20250929-142217/models/m206_L1_U256_B128_lr0.1_m0.94_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m206_L1_U256_B128_lr0.1_m0.94_d0.95_s4_T8.train.log
m207_L1_U256_B128_lr0.1_m0.94_d0.99_s4_T8,8,1,"256",128,0.1,0.94,0.99,4,60,31.5,96.60,95.84,runs/grid_20250929-142217/models/m207_L1_U256_B128_lr0.1_m0.94_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m207_L1_U256_B128_lr0.1_m0.94_d0.99_s4_T8.train.log
m208_L1_U256_B128_lr0.1_m0.96_d0.9_s4_T8,8,1,"256",128,0.1,0.96,0.9,4,60,19.4,96.70,95.53,runs/grid_20250929-142217/models/m208_L1_U256_B128_lr0.1_m0.96_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m208_L1_U256_B128_lr0.1_m0.96_d0.9_s4_T8.train.log
m209_L1_U256_B128_lr0.1_m0.96_d0.95_s4_T8,8,1,"256",128,0.1,0.96,0.95,4,60,19.7,96.70,95.46,runs/grid_20250929-142217/models/m209_L1_U256_B128_lr0.1_m0.96_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m209_L1_U256_B128_lr0.1_m0.96_d0.95_s4_T8.train.log
m210_L1_U256_B128_lr0.1_m0.96_d0.99_s4_T8,8,1,"256",128,0.1,0.96,0.99,4,60,20.8,97.00,95.49,runs/grid_20250929-142217/models/m210_L1_U256_B128_lr0.1_m0.96_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m210_L1_U256_B128_lr0.1_m0.96_d0.99_s4_T8.train.log
m211_L1_U256_B128_lr0.125_m0.0_d0.9_s4_T8,8,1,"256",128,0.125,0.0,0.9,4,60,52.7,94.90,93.99,runs/grid_20250929-142217/models/m211_L1_U256_B128_lr0.125_m0.0_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m211_L1_U256_B128_lr0.125_m0.0_d0.9_s4_T8.train.log
m212_L1_U256_B128_lr0.125_m0.0_d0.95_s4_T8,8,1,"256",128,0.125,0.0,0.95,4,60,38.8,95.00,94.01,runs/grid_20250929-142217/models/m212_L1_U256_B128_lr0.125_m0.0_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m212_L1_U256_B128_lr0.125_m0.0_d0.95_s4_T8.train.log
m213_L1_U256_B128_lr0.125_m0.0_d0.99_s4_T8,8,1,"256",128,0.125,0.0,0.99,4,60,50.9,95.70,94.39,runs/grid_20250929-142217/models/m213_L1_U256_B128_lr0.125_m0.0_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m213_L1_U256_B128_lr0.125_m0.0_d0.99_s4_T8.train.log
m214_L1_U256_B128_lr0.125_m0.9_d0.9_s4_T8,8,1,"256",128,0.125,0.9,0.9,4,60,19.3,96.40,95.44,runs/grid_20250929-142217/models/m214_L1_U256_B128_lr0.125_m0.9_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m214_L1_U256_B128_lr0.125_m0.9_d0.9_s4_T8.train.log
m215_L1_U256_B128_lr0.125_m0.9_d0.95_s4_T8,8,1,"256",128,0.125,0.9,0.95,4,60,18.6,96.40,95.49,runs/grid_20250929-142217/models/m215_L1_U256_B128_lr0.125_m0.9_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m215_L1_U256_B128_lr0.125_m0.9_d0.95_s4_T8.train.log
m216_L1_U256_B128_lr0.125_m0.9_d0.99_s4_T8,8,1,"256",128,0.125,0.9,0.99,4,60,30.3,96.50,95.76,runs/grid_20250929-142217/models/m216_L1_U256_B128_lr0.125_m0.9_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m216_L1_U256_B128_lr0.125_m0.9_d0.99_s4_T8.train.log
m217_L1_U256_B128_lr0.125_m0.92_d0.9_s4_T8,8,1,"256",128,0.125,0.92,0.9,4,60,21.0,96.60,95.70,runs/grid_20250929-142217/models/m217_L1_U256_B128_lr0.125_m0.92_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m217_L1_U256_B128_lr0.125_m0.92_d0.9_s4_T8.train.log
m218_L1_U256_B128_lr0.125_m0.92_d0.95_s4_T8,8,1,"256",128,0.125,0.92,0.95,4,60,19.1,96.50,95.60,runs/grid_20250929-142217/models/m218_L1_U256_B128_lr0.125_m0.92_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m218_L1_U256_B128_lr0.125_m0.92_d0.95_s4_T8.train.log
m219_L1_U256_B128_lr0.125_m0.92_d0.99_s4_T8,8,1,"256",128,0.125,0.92,0.99,4,60,19.7,96.60,95.64,runs/grid_20250929-142217/models/m219_L1_U256_B128_lr0.125_m0.92_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m219_L1_U256_B128_lr0.125_m0.92_d0.99_s4_T8.train.log
m220_L1_U256_B128_lr0.125_m0.94_d0.9_s4_T8,8,1,"256",128,0.125,0.94,0.9,4,60,23.6,96.70,95.95,runs/grid_20250929-142217/models/m220_L1_U256_B128_lr0.125_m0.94_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m220_L1_U256_B128_lr0.125_m0.94_d0.9_s4_T8.train.log
m221_L1_U256_B128_lr0.125_m0.94_d0.95_s4_T8,8,1,"256",128,0.125,0.94,0.95,4,60,22.3,96.80,95.93,runs/grid_20250929-142217/models/m221_L1_U256_B128_lr0.125_m0.94_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m221_L1_U256_B128_lr0.125_m0.94_d0.95_s4_T8.train.log
m222_L1_U256_B128_lr0.125_m0.94_d0.99_s4_T8,8,1,"256",128,0.125,0.94,0.99,4,60,19.5,96.80,95.21,runs/grid_20250929-142217/models/m222_L1_U256_B128_lr0.125_m0.94_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m222_L1_U256_B128_lr0.125_m0.94_d0.99_s4_T8.train.log
m223_L1_U256_B128_lr0.125_m0.96_d0.9_s4_T8,8,1,"256",128,0.125,0.96,0.9,4,60,20.1,96.50,95.54,runs/grid_20250929-142217/models/m223_L1_U256_B128_lr0.125_m0.96_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m223_L1_U256_B128_lr0.125_m0.96_d0.9_s4_T8.train.log
m224_L1_U256_B128_lr0.125_m0.96_d0.95_s4_T8,8,1,"256",128,0.125,0.96,0.95,4,60,28.8,96.60,95.94,runs/grid_20250929-142217/models/m224_L1_U256_B128_lr0.125_m0.96_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m224_L1_U256_B128_lr0.125_m0.96_d0.95_s4_T8.train.log
m225_L1_U256_B128_lr0.125_m0.96_d0.99_s4_T8,8,1,"256",128,0.125,0.96,0.99,4,60,23.7,96.60,95.87,runs/grid_20250929-142217/models/m225_L1_U256_B128_lr0.125_m0.96_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m225_L1_U256_B128_lr0.125_m0.96_d0.99_s4_T8.train.log
m226_L2_U64x32_B128_lr0.025_m0.0_d0.9_s4_T8,8,2,"64,32",128,0.025,0.0,0.9,4,60,5.4,93.10,90.91,runs/grid_20250929-142217/models/m226_L2_U64x32_B128_lr0.025_m0.0_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m226_L2_U64x32_B128_lr0.025_m0.0_d0.9_s4_T8.train.log
m227_L2_U64x32_B128_lr0.025_m0.0_d0.95_s4_T8,8,2,"64,32",128,0.025,0.0,0.95,4,60,8.5,93.40,91.70,runs/grid_20250929-142217/models/m227_L2_U64x32_B128_lr0.025_m0.0_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m227_L2_U64x32_B128_lr0.025_m0.0_d0.95_s4_T8.train.log
m228_L2_U64x32_B128_lr0.025_m0.0_d0.99_s4_T8,8,2,"64,32",128,0.025,0.0,0.99,4,60,12.8,94.80,92.97,runs/grid_20250929-142217/models/m228_L2_U64x32_B128_lr0.025_m0.0_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m228_L2_U64x32_B128_lr0.025_m0.0_d0.99_s4_T8.train.log
m229_L2_U64x32_B128_lr0.025_m0.9_d0.9_s4_T8,8,2,"64,32",128,0.025,0.9,0.9,4,60,6.2,95.90,94.21,runs/grid_20250929-142217/models/m229_L2_U64x32_B128_lr0.025_m0.9_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m229_L2_U64x32_B128_lr0.025_m0.9_d0.9_s4_T8.train.log
m230_L2_U64x32_B128_lr0.025_m0.9_d0.95_s4_T8,8,2,"64,32",128,0.025,0.9,0.95,4,60,4.9,95.90,94.03,runs/grid_20250929-142217/models/m230_L2_U64x32_B128_lr0.025_m0.9_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m230_L2_U64x32_B128_lr0.025_m0.9_d0.95_s4_T8.train.log
m231_L2_U64x32_B128_lr0.025_m0.9_d0.99_s4_T8,8,2,"64,32",128,0.025,0.9,0.99,4,60,6.5,96.00,94.16,runs/grid_20250929-142217/models/m231_L2_U64x32_B128_lr0.025_m0.9_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m231_L2_U64x32_B128_lr0.025_m0.9_d0.99_s4_T8.train.log
m232_L2_U64x32_B128_lr0.025_m0.92_d0.9_s4_T8,8,2,"64,32",128,0.025,0.92,0.9,4,60,6.3,95.70,94.24,runs/grid_20250929-142217/models/m232_L2_U64x32_B128_lr0.025_m0.92_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m232_L2_U64x32_B128_lr0.025_m0.92_d0.9_s4_T8.train.log
m233_L2_U64x32_B128_lr0.025_m0.92_d0.95_s4_T8,8,2,"64,32",128,0.025,0.92,0.95,4,60,7.4,95.90,94.27,runs/grid_20250929-142217/models/m233_L2_U64x32_B128_lr0.025_m0.92_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m233_L2_U64x32_B128_lr0.025_m0.92_d0.95_s4_T8.train.log
